Name,JM11502_CT_1,JM18195_CT_2,JM14056_3D_2,JM4215_CT_3,JM4957_CT_1,JM19635_CT_3,JM10699_CT_2,JM4957_3D_3,JM12387_CT_2,JM18715_CT_3,JM12660_CT_2,JM12708_3D_3,JM4042_CT_3,JM12695_3D_1,JM4215_CT_2,JM18715_3D_2,JM12690_CT_3,JM19635_CT_1,JM3771_CT_3,JM12708_3D_2,JM10699_3D_1,JM15148_CT_3,JM14056_CT_3,JM11350_CT_2,JM15148_3D_2,JM11502_3D_1,JM13835_3D_3,JM3771_3D_2,JM2133_3D_1,JM12695_3D_3,JM19635_3D_2,JM12660_CT_3,JM15148_3D_3,JM4215_3D_2,JM12660_3D_3,JM12660_3D_1,JM2133_3D_2,JM12690_3D_2,JM12708_CT_3,JM11502_3D_3,JM12387_3D_1,JM14056_3D_3,JM14056_CT_2,JM10699_CT_3,JM11350_CT_3,JM12695_CT_1,JM4957_CT_3,JM4042_3D_1,JM12690_3D_1,JM11350_3D_1,JM12387_3D_2,JM11350_3D_2,JM18715_3D_1,JM12690_3D_3,JM12708_3D_1,JM3771_CT_2,JM4042_3D_2,JM11350_CT_1,JM13835_CT_1,JM4957_3D_2,JM4215_CT_1,JM18715_3D_3,JM12387_3D_3,JM18715_CT_2,JM12663_CT_3,JM18195_3D_3,JM4215_3D_3,JM19635_3D_1,JM12690_CT_2,JM14056_3D_1,JM11502_CT_2,JM12663_3D_3,JM18195_3D_2,JM12663_3D_2,JM12695_3D_2,JM10699_3D_2,JM4957_CT_2,JM3771_3D_1,JM15148_CT_1,JM4957_3D_1,JM2133_CT_3,JM15148_3D_1,JM2133_CT_2,JM11502_CT_3,JM18195_CT_3,JM10699_3D_3,JM12663_CT_2,JM12387_CT_3,JM13835_3D_1,JM12660_3D_2,JM19635_3D_3,JM10699_CT_1,JM4042_CT_1,JM12663_CT_1,JM12690_CT_1,JM14056_CT_1,JM12708_CT_2,JM12708_CT_1,JM18195_CT_1,JM2133_CT_1,JM12660_CT_1,JM15148_CT_2,JM12663_3D_1,JM13835_CT_2,JM13835_CT_3,JM19635_CT_2,JM4215_3D_1,JM12695_CT_3,JM3771_CT_1,JM13835_3D_2,JM12695_CT_2,JM2133_3D_3,JM4042_3D_3,JM18715_CT_1,JM4042_CT_2,JM12387_CT_1,JM11502_3D_2,JM11350_3D_3,JM3771_3D_3,JM18195_3D_1
Y Zygo ant edge top DCUR 3,9.795967865,9.740470886,-17.25288086,18.63007965,6.45539856,8.188841248,9.708601379,-11.42964096,9.740722656,9.296634674,9.307601166,-7.765892792,8.869203186,-19.15723267,18.63240814,-9.812348175,6.570450592,8.216638947,9.416399384,-7.803110504,-1.669461441,8.464689636,6.111496735,10.10955048,-17.46783142,-19.80114594,-12.35343475,-17.42860413,-11.97554398,-19.19041595,-14.42129669,9.277606964,-17.46792145,-20.87930603,-11.99487457,-12.05831299,-11.96033859,-20.73253021,7.774114227,-19.82711029,-12.47674026,-17.22026978,6.085744095,9.7799263,10.13422699,20.02507019,6.5095047,-16.5101532,-20.56782532,-11.20755234,-12.39038391,-11.17580185,-9.769060516,-20.56605682,-7.792153168,9.430321503,-16.48022461,10.14735031,9.713523865,-11.40589905,18.64282074,-9.72519455,-12.46892395,9.225421906,7.40425415,-5.385723877,-20.86180115,-14.47747192,6.536933136,-17.20333557,9.777217102,-12.35575485,-5.408856964,-12.34055328,-19.22033539,-1.675395012,6.448857117,-17.46707153,8.484597015,-11.37168961,9.862781525,-17.47558594,10.00219498,9.764472961,9.696841431,-1.775880814,7.473394775,9.692636108,-12.23537827,-12.01737289,-14.47857361,9.745893097,8.888589478,7.402243805,6.518821716,6.118987274,7.678408813,7.690556335,9.667799377,9.943050385,9.237786865,8.472216034,-12.43857117,9.693923187,9.760020447,8.225164795,-20.88119049,20.02134094,9.453718567,-12.22141953,19.96079865,-11.95577011,-16.42515106,9.198268127,8.894828033,9.775255585,-19.80274506,-11.15978088,-17.44263,-5.416757584
Z Zygo ant edge top DCUR 3,9.047074127,9.830394745,-18.04828339,9.058055115,6.28259201,8.10606308,9.069701385,-26.59205322,8.624687958,10.22007446,10.65112686,-27.76172791,5.086193848,-10.3846611,9.050067139,-24.89792175,9.753952789,8.096730804,8.456356812,-27.77085571,-10.62636795,10.84513168,7.092683411,12.28585205,-16.73642883,-12.79966202,-22.62671814,-20.17812042,-33.83717346,-10.44070206,-20.09394379,10.72374573,-16.7912796,-17.46362915,-24.53986511,-24.53183289,-33.83547668,-28.49641724,8.717996979,-12.80722046,-20.69263916,-18.03184814,7.158695221,9.066249084,12.3119278,6.917089081,6.285667801,-15.50038147,-28.56498718,-26.64222717,-20.75415649,-26.69354858,-24.97769318,-28.57042542,-27.80861511,8.353085327,-15.58015594,12.34177933,10.43804169,-26.65428467,9.044729614,-24.99171448,-20.70898743,10.22286224,9.701931763,-30.92915344,-17.4464798,-20.05969391,9.710523987,-18.03005676,8.964732361,-23.49853973,-30.88316345,-23.49264679,-10.46072845,-10.7214592,6.276277924,-20.11184845,10.91824188,-26.58160706,10.8271965,-16.80366211,10.70722656,8.947055054,9.803438568,-10.59452438,9.678327942,8.58717804,-22.73926239,-24.56537018,-20.02173615,8.945178986,5.08437767,9.681038666,9.705910492,7.15131073,8.776798248,8.700113678,9.82376709,10.69014816,10.7125679,10.89868851,-23.58058624,10.38381042,10.45655212,8.06730957,-17.46541138,6.946601868,8.381098175,-22.79254608,6.941910553,-33.82530518,-15.52006378,10.23648071,5.065095139,8.578033447,-12.72354813,-26.67097168,-20.1642395,-30.93404846
X Zygo ant edge top DCUR 2,4.762853241,7.186524963,-6.38527832,10.25771866,5.750110626,6.695874786,6.564976501,-11.12425613,6.970674896,8.370463562,7.233191681,-14.66139984,2.046907997,2.517661285,10.17891617,-7.086048126,3.585843277,6.641642761,8.361026764,-14.55819244,19.9373291,5.875692749,5.424346161,3.86616478,-4.507550812,-0.1094082,0.148505807,-4.466542435,-4.98884964,2.607450867,9.259095764,7.238007355,-4.642424774,-6.009143829,-14.03354034,-13.95167847,-4.990314865,-11.32849274,6.707843781,-0.107794988,-6.129673386,-6.361837769,5.442395782,6.554683685,3.863809967,10.58853607,5.768232346,8.124406433,-11.38494339,-14.83273315,-6.142132568,-15.00366974,-7.052519989,-11.39796448,-14.53014832,8.358495331,8.121619415,3.868148804,6.039577866,-11.0854248,10.18397217,-7.132970428,-6.114557266,8.387926483,9.209629822,-4.357455063,-5.838057709,9.284345245,3.590467834,-6.40721817,4.759193039,-12.64352951,-4.353954315,-12.61273422,2.741413116,19.93197937,5.75827179,-4.532094955,5.881246948,-11.06727982,6.200921631,-4.633768845,6.202573013,4.758492279,7.24122467,19.9379364,9.21209259,6.970401001,-0.044356474,-14.04315033,9.283646393,6.615839386,2.049358177,9.252228546,3.561079788,5.499486542,6.659098816,6.697462463,7.245142365,6.211336517,7.203598785,5.865462112,-12.70963745,6.047291183,6.06599884,6.635269165,-5.993415833,10.57109222,8.353528595,-0.056567818,10.59149857,-5.007164383,8.262695313,8.404001617,2.085409355,6.966008759,-0.074828357,-15.03917847,-4.511877441,-4.365936279
Y Zygo ant edge top DCUR 2,9.182642365,9.074559784,-16.73499451,19.3019577,5.903315735,7.655851746,9.003559875,-11.08825531,9.107335663,8.5711586,8.589313507,-7.272270203,8.316690063,-19.12832489,19.27494202,-9.16054306,5.981701279,7.65221405,8.866149902,-7.312988281,-2.158674049,7.794338989,5.486153412,9.401592255,-17.62402039,-19.93022919,-11.80502625,-17.73792419,-11.54967575,-19.13598328,-14.78413544,8.600382996,-17.6553772,-20.94012909,-11.61648865,-11.63384933,-11.54794998,-20.91459198,7.134572601,-19.92667999,-11.98513031,-16.68446045,5.472474289,9.071701813,9.504479218,20.62571869,5.959498596,-16.75666656,-20.86027985,-11.03776321,-11.88984375,-10.89223938,-9.182176208,-20.87263641,-7.348077393,8.837568665,-16.77706909,9.500691223,8.979327393,-11.08102951,19.30543518,-9.090122986,-11.99906082,8.525722504,6.867692566,-4.747988892,-20.93302612,-14.82051086,5.990670395,-16.69363403,9.189807129,-12.14420319,-4.759408188,-12.09276428,-19.13011475,-2.119354439,5.939305115,-17.78999329,7.759046936,-11.09346542,9.120913696,-17.6457962,9.364881134,9.18014679,9.02779541,-2.188282585,6.915005493,9.095503235,-11.64243469,-11.59513626,-14.80838623,9.071172333,8.332805634,6.796141815,5.883394623,5.522464371,7.102455139,7.163819885,9.026990509,9.308579254,8.46877594,7.777070618,-12.19580307,9.084584045,9.187745667,7.639781189,-20.94066925,20.64092865,8.85741806,-11.63156357,20.62348785,-11.48740616,-16.64217529,8.480285645,8.313259125,9.127439117,-19.90791016,-10.86625519,-17.77516785,-4.731826782
Z Zygo ant edge top DCUR 2,8.930617523,9.779309082,-18.19022522,8.943740845,6.002565765,7.847808075,8.957434082,-26.61721802,8.481482697,10.15782928,10.60495834,-28.01016235,5.044446945,-10.10510254,8.925522614,-25.05848846,9.545664215,7.884051514,8.287036133,-27.98416138,-10.11216049,10.71172485,6.827696228,12.31186752,-16.38945465,-12.82350311,-22.83232117,-19.85374146,-34.33813477,-10.25163574,-19.80355988,10.63200531,-16.34692383,-17.36347046,-24.69146576,-24.67295685,-34.33735046,-28.29224854,8.424468994,-12.81948395,-21.19720001,-18.09607544,6.876690674,8.977436066,12.34409332,6.681204224,6.042140198,-15.17807312,-28.35525513,-26.79587708,-21.09063721,-26.79070129,-25.1773407,-28.42866211,-27.97124329,8.247203827,-15.23040314,12.35767975,10.30526352,-26.68972168,8.890018463,-25.20107727,-21.15147858,10.15364685,9.317115784,-31.2224884,-17.41619263,-19.82830963,9.462995148,-18.16742249,8.877773285,-23.44722443,-31.16799927,-23.41092072,-10.2279892,-10.18330078,6.006895828,-19.79911346,10.75831528,-26.63602905,10.82074509,-16.39324036,10.77634048,8.922368622,9.738990021,-10.05922775,9.372930145,8.479790497,-22.94951477,-24.6959259,-19.78496704,8.873535919,5.043980408,9.420846558,9.420906067,6.939498901,8.316335297,8.379517365,9.732118988,10.76942749,10.6034584,10.6891571,-23.52815552,10.26121292,10.41907196,7.896670532,-17.36805115,6.732904053,8.257685852,-22.94315186,6.659075165,-34.3644104,-15.27809753,10.13278503,5.025826263,8.46572876,-12.85385132,-26.79050293,-19.82269592,-31.20432129
X Zygo ant edge top DCUR 1,4.756108093,7.299232483,-6.954894257,10.25024948,5.827081299,6.591912842,6.597450256,-11.67385178,6.971874237,8.584928894,7.013187408,-14.99089813,2.249087143,2.013419342,10.19929276,-7.659383392,3.40989418,6.593375397,8.493734741,-14.99240875,19.97508392,5.747164154,5.128166199,3.848222733,-4.969313431,-0.799227571,-0.41189723,-4.789131546,-5.399827576,2.031574821,9.634925842,7.054243469,-5.124366379,-6.730171204,-14.66910095,-14.59670868,-5.362709045,-11.78289261,6.399134445,-0.686665392,-6.553526306,-6.951665497,5.155709839,6.569219971,3.855036926,10.76676788,5.844432068,7.824201202,-11.89958801,-15.34157257,-6.475608826,-15.48509979,-7.53273468,-11.89530716,-14.95662842,8.481706238,7.834725952,3.850201035,5.933766174,-11.70932693,10.21893997,-7.703779602,-6.562792969,8.590666962,9.120254517,-4.841872406,-6.414447021,9.610128021,3.428998947,-6.996778107,4.743685913,-13.21919403,-4.857852554,-13.21278534,2.190694618,19.97084351,5.834047318,-4.873942184,5.743802261,-11.70368118,6.266201019,-5.032332611,6.294107437,4.739987564,7.353223419,19.97115784,9.150946045,6.973616791,-0.634532642,-14.72769775,9.6132164,6.572369385,2.262928581,9.194994354,3.341586685,5.262385941,6.366652298,6.411232758,7.356109619,6.268432999,6.983245087,5.724293518,-13.3345871,5.92742157,5.947808075,6.590261078,-6.624843597,10.77386246,8.480736542,-0.578131199,10.78920212,-5.46457901,7.853871918,8.592557526,2.303986168,6.971738434,-0.724724817,-15.64773102,-4.830298233,-4.872626495
Y Zygo ant edge top DCUR 1,8.584065247,8.423006439,-16.15840149,19.97736816,5.432253647,7.092034912,8.347154999,-10.73460922,8.489709473,7.790002441,7.910070801,-6.784654999,7.814464569,-19.20099487,19.87876892,-8.592379761,5.442796707,7.131987762,8.320883179,-6.801328278,-2.442161942,7.101493073,5.000107574,8.669299316,-17.87161713,-19.86758728,-11.32850113,-18.19185028,-11.02551575,-19.19836273,-14.94054565,7.90212326,-17.96922455,-20.89168091,-11.05489731,-11.1183403,-11.06369324,-21.15493317,6.600328827,-19.80753632,-11.31906433,-16.13174591,4.941094971,8.384684753,8.840570831,21.16758118,5.487204742,-16.94663086,-21.20084839,-10.77665863,-11.30991745,-10.5570816,-8.66753006,-21.20430756,-6.807598877,8.257723999,-16.95222931,8.808519745,8.382684326,-10.73424225,19.97771454,-8.568790436,-11.36121292,7.783850098,6.354301453,-4.179653931,-20.88756256,-14.95589447,5.473722839,-16.13490143,8.613624573,-11.75788803,-4.177009201,-11.78558807,-19.16498566,-2.423783302,5.492710114,-18.22484283,7.050240326,-10.7513031,8.3308815,-17.92942657,8.71365509,8.577605438,8.405261993,-2.467134285,6.444966125,8.496218109,-11.10517578,-11.02001572,-14.94626312,8.347003937,7.838970184,6.300807953,5.252687836,5.052501678,6.525668335,6.6426651,8.402529907,8.68144455,7.667485046,7.087909698,-11.80204468,8.408145142,8.453117371,7.11216507,-20.87189789,21.16656799,8.258758545,-11.19319153,21.17467651,-10.91854248,-16.95043488,7.754669189,7.82142868,8.486621094,-19.77108612,-10.5231842,-18.26529541,-4.17466774
Z Zygo ant edge top DCUR 1,8.738354492,9.529903412,-18.17710571,8.550011444,5.525186157,7.577240753,8.738096619,-26.37892761,8.219602203,9.809811401,10.31807098,-27.97996826,4.840407181,-9.653295898,8.62047348,-25.20970306,9.168952179,7.656414032,8.018195343,-27.98456421,-9.452097321,10.41774979,6.451092529,12.05721817,-15.70493317,-12.75954514,-22.868396,-19.34261322,-34.76453247,-9.723570251,-19.38943787,10.44172134,-15.65221252,-17.04220428,-24.57920227,-24.60256348,-34.720401,-27.86853027,7.91304245,-12.80345459,-21.29133911,-17.99661713,6.517197418,8.717408752,12.12805252,6.339847565,5.563532639,-14.74623108,-27.90256042,-26.82729492,-21.22509918,-26.73080139,-25.23641815,-27.97930908,-27.97729797,7.939000702,-14.79730225,12.18320847,9.993826294,-26.36646729,8.496375275,-25.18245087,-21.33480835,9.86120224,8.781047821,-31.40263977,-17.13479767,-19.46783752,9.032859802,-18.09264526,8.651999664,-23.15786133,-31.34030151,-23.17347107,-9.78398819,-9.536816406,5.564999008,-19.35882111,10.39808578,-26.39533386,10.65323944,-15.74810028,10.63639145,8.66652298,9.472172546,-9.304607391,8.982637787,8.225640106,-23.05205688,-24.56385498,-19.43729858,8.709661865,4.838454056,8.967201996,9.029187012,6.641169739,7.86949234,7.959393311,9.508773804,10.633358,10.35779648,10.33003159,-23.17819214,10.02910156,10.11783218,7.532519531,-17.03755188,6.31916275,7.938799286,-22.91450806,6.273413849,-34.7689209,-14.84965363,9.792345428,4.808877563,8.212084198,-12.79681549,-26.7217804,-19.27663422,-31.28157043
X Zygo ant edge bot DCUR L 4,7.951046753,10.72377243,-3.855544662,6.128929138,9.051014709,10.53317337,10.18720703,-9.964176941,9.901245117,11.70050659,9.393874359,-11.94441452,5.651689529,2.908656693,6.131348801,-5.63174324,7.031700134,10.49080276,10.78379288,-12.10720062,15.73244934,8.827922821,7.507352448,7.519661713,-4.677370834,-1.136655045,2.159364128,-4.645194626,-2.153877258,2.820367813,7.041795349,9.450688934,-4.776072693,-7.423269653,-12.71407928,-12.66932831,-2.226838112,-12.79820633,8.534768677,-1.133081055,-3.05996418,-3.933151627,7.508872986,10.1537262,7.513194275,7.564710236,9.05880127,5.548178864,-12.93886108,-13.84120331,-3.173989868,-13.84043427,-5.633361435,-12.76060638,-11.64836197,10.70511932,5.532249069,7.48515625,9.551898193,-9.879123688,6.176026917,-5.680032349,-3.179816628,11.71520767,11.68498917,-2.732714081,-7.416990662,6.285670471,7.015289307,-4.023090744,7.95892868,-11.56825714,-2.686970329,-11.63831253,2.892258644,15.71618805,9.016131592,-4.621346664,8.789743042,-9.961472321,9.978862762,-4.532089615,9.983711243,8.023893738,10.62145081,15.76436462,11.61849823,9.894618225,2.132502747,-12.67121353,6.398381042,10.1319664,5.667778397,11.63584366,6.932678223,7.457353973,8.495851898,8.534429169,10.57806091,10.02194595,9.356369019,8.77624054,-11.66865616,9.515911102,9.522649384,10.4435936,-7.445093536,7.539310455,10.82631989,2.015285683,7.571781921,-2.290483665,5.494953918,11.77368774,5.651027298,9.893083191,-1.002095032,-13.81249237,-4.732477188,-2.659681511
Y Zygo ant edge bot DCUR L 4,9.059306335,9.304114532,-13.55542297,19.81514587,7.200246429,8.531716919,9.137857056,-7.445606995,9.535514832,9.622701263,8.362828064,-4.62443924,8.297459412,-15.46006165,19.81791687,-6.736473083,5.476615143,8.317330933,9.997402191,-4.49605751,-2.797776031,7.89937439,5.989926529,9.186813354,-14.15187225,-19.57841034,-9.093106079,-15.38399811,-8.555078888,-15.52279663,-16.17771606,8.338730621,-14.19173126,-17.21048889,-8.766879272,-8.703092957,-8.556157684,-16.79126434,8.55651474,-19.53608246,-9.708357239,-13.54698792,5.991158295,9.14601593,9.183876038,20.57206116,7.001238251,-13.79943848,-17.30163422,-7.852565002,-9.602425385,-7.928640747,-6.770397949,-16.70009918,-4.067809677,9.94929657,-13.86371155,9.181420898,9.119791412,-7.390916443,19.82551727,-6.707305908,-9.568540955,9.63495636,8.235916138,-1.786262131,-17.21457672,-16.38173676,5.453438568,-13.53172607,9.511399078,-8.225686646,-1.767088699,-8.193804932,-15.44216003,-2.623533249,7.145858765,-15.46543121,7.96088028,-7.434719086,9.23022995,-14.20422668,9.214770508,9.375424194,9.348587036,-2.557925034,8.295175934,9.528730011,-9.147933197,-8.697141266,-15.94811401,9.114447784,8.303414154,8.258731079,5.450908279,5.966029358,8.447121429,8.505823517,9.286991882,9.226143646,8.370124817,8.01938324,-8.178853607,9.146800995,9.099044037,8.620328522,-17.40964203,20.66816254,9.958253479,-9.300939178,20.67732391,-8.544437408,-14.05962524,9.647943878,8.262205505,9.494194031,-19.60469666,-7.917635345,-15.45509644,-1.76996994
Z Zygo ant edge bot DCUR L 4,6.458421326,7.183345795,-17.06578369,7.478453064,4.077369308,5.442300034,6.350165939,-27.37060547,5.488064575,7.490570068,7.133740234,-30.44624023,6.418021393,-8.892234802,7.526425171,-22.13013,6.945978546,5.871574402,5.197686768,-30.26524048,-9.49827652,8.329460907,3.032260132,10.79818802,-14.95051117,-16.69029083,-20.5973114,-16.62803192,-33.73980103,-8.688345337,-16.87853241,7.221727753,-15.01832428,-18.95320282,-27.11338501,-27.0539856,-33.76057129,-26.92573242,4.469416428,-16.72696381,-22.50321198,-17.06839142,3.069730377,6.329524994,10.76611404,4.106393433,4.00503006,-15.38896942,-26.70503235,-28.92640076,-22.44460602,-29.0053009,-21.94067383,-26.83382263,-29.36082458,5.148386002,-15.34698029,10.78837814,7.557875824,-27.16676025,7.455088043,-22.07251434,-22.4848877,7.526465607,6.266463852,-28.48893433,-19.12276001,-16.74941254,6.952811432,-16.97723236,6.050200653,-24.53178406,-28.54691162,-24.54297485,-8.771747589,-9.51543808,4.054719543,-16.55700836,8.267764282,-27.3061615,8.861302185,-14.73630981,9.021472168,6.36970253,6.965265656,-9.476403809,6.171102524,5.455826569,-20.26502686,-27.06489258,-16.46824188,6.363505936,6.32412796,6.21872406,6.95136261,3.109866714,4.417226791,4.481847,7.005688477,9.229201508,7.172987366,8.144810486,-24.55284576,7.458074188,7.608364105,5.532978821,-18.90199585,4.21544075,5.30514183,-20.58236694,4.246228409,-33.74981079,-15.39708405,7.633351135,6.415377808,5.495333099,-16.66601105,-29.04304504,-16.62900391,-28.8083252
X Zygo ant edge bot DCUR L 3,8.197429657,11.0489563,-3.783567429,6.016456985,9.337402344,10.85983047,10.56101608,-10.09896469,10.29343872,11.95095978,9.940396118,-12.16547394,5.357128906,2.704694176,6.072346115,-5.084324265,7.268190765,10.68414536,11.20218964,-12.2868454,15.79663086,8.981361389,7.989365387,7.545082855,-5.212245941,-1.091108227,2.349805832,-5.082126236,-1.907635117,2.813746834,6.618263245,9.91978302,-5.279446411,-7.478491211,-12.9629364,-12.89717712,-1.921959496,-13.27323608,9.059600067,-1.100147152,-3.155971146,-3.893274689,7.996392059,10.56096268,7.528125,7.316073608,9.323140717,5.413705826,-13.33108978,-13.96355286,-3.193658829,-13.9366333,-5.070884705,-13.33397827,-11.15506592,11.13932037,5.395093155,7.510585022,9.875634766,-9.999581146,6.051382828,-5.089166641,-3.177604485,11.98493958,12.03583755,-2.271491623,-7.476066589,6.428565979,7.21257019,-3.921518707,8.125856781,-11.72911835,-2.238819122,-11.79267807,2.868440819,15.77357788,9.297679138,-5.122223282,9.007158661,-10.07091522,10.0922081,-5.036165619,10.11715469,8.160014343,10.96904755,15.78131256,12.05931549,10.25094604,2.639609718,-12.85078125,6.346331406,10.55402603,5.332279587,12.04597321,7.140677643,7.975734711,9.085292053,9.211138916,10.96808929,10.12905655,9.838507843,9.036433411,-11.48748779,9.847447968,9.876716614,10.56209793,-7.476143646,7.25054245,11.23306503,2.615315247,7.200156403,-1.900517845,5.381363678,12.01459885,5.35995636,10.2559906,-0.862805748,-14.04018402,-5.200093842,-2.306476021
Y Zygo ant edge bot DCUR L 3,8.82394104,9.331389618,-13.67651367,19.88645477,6.953009033,8.088266754,9.100218201,-7.581443787,9.551055908,9.528992462,8.265060425,-4.826843262,8.214073944,-15.3882782,19.89080505,-6.639938354,5.0997715,8.088471985,10.06191635,-4.709806442,-3.331228638,7.707829285,5.783592606,9.13510437,-14.23087921,-20.26628265,-8.891752625,-15.17387238,-8.907322693,-15.42906799,-16.93190002,8.223905945,-14.23954163,-17.60320282,-9.219557953,-9.172851563,-8.900167847,-16.82466736,8.223271179,-20.24730835,-10.00684128,-13.65382843,5.797503662,9.11023941,9.126634216,20.79017792,6.886437988,-14.05350189,-17.38251495,-8.308390808,-9.992119598,-8.31734314,-6.645884705,-16.72355347,-5.101564026,10.01342087,-14.10485382,9.12957077,9.002655029,-7.47789917,19.88652191,-6.639112091,-9.990039063,9.543630219,8.018786621,-1.72540493,-17.63163757,-17.07045288,5.110379791,-13.65087738,9.117956543,-8.48296814,-1.72711525,-8.451785278,-15.31744385,-3.226968765,6.920192719,-15.26045227,7.735729218,-7.53013382,9.203800964,-14.25671539,9.209029388,8.953817749,9.368302917,-3.234156799,8.05595932,9.52171936,-8.91050415,-9.18062439,-17.03424377,9.123101807,8.211943817,8.029572296,5.094870758,5.803541946,8.198776245,8.203778076,9.368647766,9.228442383,8.230113983,7.757564545,-8.56350174,9.02770462,9.011489105,8.215886688,-17.60990601,20.68430786,10.02864151,-9.109352875,20.66096802,-8.906900787,-14.14907684,9.551490021,8.213638306,9.509741211,-20.2706604,-8.216608429,-15.20250244,-1.799366951
